PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20251114,2026,November,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,November,Inflows - Capital,Capital Transfers,2821
20251114,2026,November,Inflows - Capital,Federal And State,43
20251114,2026,November,Inflows - Other,Senior Colleges,158
20251114,2026,November,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,November,Inflows - Other,Other Sources,0
20251114,2026,November,Outflows - Current,Personal Service,4373
20251114,2026,November,Outflows - Current,Other Than Personal Service,2569
20251114,2026,November,Outflows - Current,Debt Service,132
20251114,2026,November,Outflows - Prior,Personal Service,101
20251114,2026,November,Outflows - Prior,Other Than Personal Service,1267
20251114,2026,November,Outflows - Prior,Taxes,0
20251114,2026,November,Outflows - Prior,Disallowance Reserve,0
20251114,2026,November,Outflows - Capital,City Disbursements,1235
20251114,2026,November,Outflows - Capital,Federal and State,78
20251114,2026,November,Outflows - Other,Senior Colleges,320
20251114,2026,November,Outflows - Other,Other Uses,0
20251114,2026,November,Balance,Beginning Balance,4084
20251114,2026,November,Balance,Ending Balance,2224
20251114,2026,December,Inflows - Current,General Property Tax,7711
20251114,2026,December,Inflows - Current,Other Taxes,5933
20251114,2026,December,Inflows - Current,Federal Categorical Grants,395
20251114,2026,December,Inflows - Current,State Categorical Grants,1376
20251114,2026,December,Inflows - Current,Other Categorical Grants,30
20251114,2026,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,December,Inflows - Current,Miscellaneous Revenues,595
20251114,2026,December,Inflows - Current,Inter-Fund Revenues,44
20251114,2026,December,Inflows - Prior,Taxes,0
20251114,2026,December,Inflows - Prior,Federal Categorical Grants,112
20251114,2026,December,Inflows - Prior,State Categorical Grants,471
20251114,2026,December,Inflows - Prior,Other Categorical Grants,0
20251114,2026,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,December,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,December,Inflows - Capital,Capital Transfers,820
20251114,2026,December,Inflows - Capital,Federal And State,70
20251114,2026,December,Inflows - Other,Senior Colleges,0
20251114,2026,December,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,December,Inflows - Other,Other Sources,0
20251114,2026,December,Outflows - Current,Personal Service,4515
20251114,2026,December,Outflows - Current,Other Than Personal Service,3453
20251114,2026,December,Outflows - Current,Debt Service,85
20251114,2026,December,Outflows - Prior,Personal Service,84
20251114,2026,December,Outflows - Prior,Other Than Personal Service,715
20251114,2026,December,Outflows - Prior,Taxes,0
20251114,2026,December,Outflows - Prior,Disallowance Reserve,0
20251114,2026,December,Outflows - Capital,City Disbursements,1343
20251114,2026,December,Outflows - Capital,Federal and State,134
20251114,2026,December,Outflows - Other,Senior Colleges,320
20251114,2026,December,Outflows - Other,Other Uses,0
20251114,2026,December,Balance,Beginning Balance,2224
20251114,2026,December,Balance,Ending Balance,9132
20251114,2026,January,Inflows - Current,General Property Tax,5810
20251114,2026,January,Inflows - Current,Other Taxes,4252
20251114,2026,January,Inflows - Current,Federal Categorical Grants,306
20251114,2026,January,Inflows - Current,State Categorical Grants,275
20251114,2026,January,Inflows - Current,Other Categorical Grants,51
20251114,2026,January,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,January,Inflows - Current,Miscellaneous Revenues,368
20251114,2026,January,Inflows - Current,Inter-Fund Revenues,82
20251114,2026,January,Inflows - Prior,Taxes,0
20251114,2026,January,Inflows - Prior,Federal Categorical Grants,383
20251114,2026,January,Inflows - Prior,State Categorical Grants,78
20251114,2026,January,Inflows - Prior,Other Categorical Grants,0
20251114,2026,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,January,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,January,Inflows - Capital,Capital Transfers,1113
20251114,2026,January,Inflows - Capital,Federal And State,60
20251114,2026,January,Inflows - Other,Senior Colleges,0
20251114,2026,January,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,January,Inflows - Other,Other Sources,0
20251114,2026,January,Outflows - Current,Personal Service,5076
20251114,2026,January,Outflows - Current,Other Than Personal Service,3282
20251114,2026,January,Outflows - Current,Debt Service,1123
20251114,2026,January,Outflows - Prior,Personal Service,148
20251114,2026,January,Outflows - Prior,Other Than Personal Service,652
20251114,2026,January,Outflows - Prior,Taxes,0
20251114,2026,January,Outflows - Prior,Disallowance Reserve,0
20251114,2026,January,Outflows - Capital,City Disbursements,1723
20251114,2026,January,Outflows - Capital,Federal and State,168
20251114,2026,January,Outflows - Other,Senior Colleges,320
20251114,2026,January,Outflows - Other,Other Uses,0
20251114,2026,January,Balance,Beginning Balance,9132
20251114,2026,January,Balance,Ending Balance,9418
20251114,2026,February,Inflows - Current,General Property Tax,184
20251114,2026,February,Inflows - Current,Other Taxes,2531
20251114,2026,February,Inflows - Current,Federal Categorical Grants,514
20251114,2026,February,Inflows - Current,State Categorical Grants,371
20251114,2026,February,Inflows - Current,Other Categorical Grants,32
20251114,2026,February,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,February,Inflows - Current,Miscellaneous Revenues,287
20251114,2026,February,Inflows - Current,Inter-Fund Revenues,33
20251114,2026,February,Inflows - Prior,Taxes,0
20251114,2026,February,Inflows - Prior,Federal Categorical Grants,49
20251114,2026,February,Inflows - Prior,State Categorical Grants,49
20251114,2026,February,Inflows - Prior,Other Categorical Grants,11
20251114,2026,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,February,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,February,Inflows - Capital,Capital Transfers,1067
20251114,2026,February,Inflows - Capital,Federal And State,62
20251114,2026,February,Inflows - Other,Senior Colleges,707
20251114,2026,February,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,February,Inflows - Other,Other Sources,0
20251114,2026,February,Outflows - Current,Personal Service,4624
20251114,2026,February,Outflows - Current,Other Than Personal Service,4095
20251114,2026,February,Outflows - Current,Debt Service,682
20251114,2026,February,Outflows - Prior,Personal Service,31
20251114,2026,February,Outflows - Prior,Other Than Personal Service,117
20251114,2026,February,Outflows - Prior,Taxes,0
20251114,2026,February,Outflows - Prior,Disallowance Reserve,0
20251114,2026,February,Outflows - Capital,City Disbursements,1170
20251114,2026,February,Outflows - Capital,Federal and State,134
20251114,2026,February,Outflows - Other,Senior Colleges,320
20251114,2026,February,Outflows - Other,Other Uses,0
20251114,2026,February,Balance,Beginning Balance,9418
20251114,2026,February,Balance,Ending Balance,4142
20251114,2026,March,Inflows - Current,General Property Tax,775
20251114,2026,March,Inflows - Current,Other Taxes,4935
20251114,2026,March,Inflows - Current,Federal Categorical Grants,608
20251114,2026,March,Inflows - Current,State Categorical Grants,4597
20251114,2026,March,Inflows - Current,Other Categorical Grants,60
20251114,2026,March,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,March,Inflows - Current,Miscellaneous Revenues,324
20251114,2026,March,Inflows - Current,Inter-Fund Revenues,64
20251114,2026,March,Inflows - Prior,Taxes,0
20251114,2026,March,Inflows - Prior,Federal Categorical Grants,280
20251114,2026,March,Inflows - Prior,State Categorical Grants,526
20251114,2026,March,Inflows - Prior,Other Categorical Grants,40
20251114,2026,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,March,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,March,Inflows - Capital,Capital Transfers,1056
20251114,2026,March,Inflows - Capital,Federal And State,92
20251114,2026,March,Inflows - Other,Senior Colleges,461
20251114,2026,March,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,March,Inflows - Other,Other Sources,0
20251114,2026,March,Outflows - Current,Personal Service,4396
20251114,2026,March,Outflows - Current,Other Than Personal Service,3025
20251114,2026,March,Outflows - Current,Debt Service,682
20251114,2026,March,Outflows - Prior,Personal Service,49
20251114,2026,March,Outflows - Prior,Other Than Personal Service,438
20251114,2026,March,Outflows - Prior,Taxes,0
20251114,2026,March,Outflows - Prior,Disallowance Reserve,0
20251114,2026,March,Outflows - Capital,City Disbursements,1589
20251114,2026,March,Outflows - Capital,Federal and State,123
20251114,2026,March,Outflows - Other,Senior Colleges,280
20251114,2026,March,Outflows - Other,Other Uses,0
20251114,2026,March,Balance,Beginning Balance,4142
20251114,2026,March,Balance,Ending Balance,7378
20251114,2026,April,Inflows - Current,General Property Tax,1568
20251114,2026,April,Inflows - Current,Other Taxes,5139
20251114,2026,April,Inflows - Current,Federal Categorical Grants,699
20251114,2026,April,Inflows - Current,State Categorical Grants,1557
20251114,2026,April,Inflows - Current,Other Categorical Grants,23
20251114,2026,April,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,April,Inflows - Current,Miscellaneous Revenues,308
20251114,2026,April,Inflows - Current,Inter-Fund Revenues,61
20251114,2026,April,Inflows - Prior,Taxes,0
20251114,2026,April,Inflows - Prior,Federal Categorical Grants,96
20251114,2026,April,Inflows - Prior,State Categorical Grants,102
20251114,2026,April,Inflows - Prior,Other Categorical Grants,0
20251114,2026,April,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,April,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,April,Inflows - Capital,Capital Transfers,1818
20251114,2026,April,Inflows - Capital,Federal And State,55
20251114,2026,April,Inflows - Other,Senior Colleges,262
20251114,2026,April,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,April,Inflows - Other,Other Sources,0
20251114,2026,April,Outflows - Current,Personal Service,4443
20251114,2026,April,Outflows - Current,Other Than Personal Service,3297
20251114,2026,April,Outflows - Current,Debt Service,321
20251114,2026,April,Outflows - Prior,Personal Service,28
20251114,2026,April,Outflows - Prior,Other Than Personal Service,323
20251114,2026,April,Outflows - Prior,Taxes,0
20251114,2026,April,Outflows - Prior,Disallowance Reserve,0
20251114,2026,April,Outflows - Capital,City Disbursements,1389
20251114,2026,April,Outflows - Capital,Federal and State,100
20251114,2026,April,Outflows - Other,Senior Colleges,150
20251114,2026,April,Outflows - Other,Other Uses,0
20251114,2026,April,Balance,Beginning Balance,7378
20251114,2026,April,Balance,Ending Balance,9015
20251114,2026,May,Inflows - Current,General Property Tax,56
20251114,2026,May,Inflows - Current,Other Taxes,1980
20251114,2026,May,Inflows - Current,Federal Categorical Grants,454
20251114,2026,May,Inflows - Current,State Categorical Grants,2814
20251114,2026,May,Inflows - Current,Other Categorical Grants,35
20251114,2026,May,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,May,Inflows - Current,Miscellaneous Revenues,364
20251114,2026,May,Inflows - Current,Inter-Fund Revenues,89
20251114,2026,May,Inflows - Prior,Taxes,0
20251114,2026,May,Inflows - Prior,Federal Categorical Grants,83
20251114,2026,May,Inflows - Prior,State Categorical Grants,505
20251114,2026,May,Inflows - Prior,Other Categorical Grants,23
20251114,2026,May,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,May,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,May,Inflows - Capital,Capital Transfers,1834
20251114,2026,May,Inflows - Capital,Federal And State,89
20251114,2026,May,Inflows - Other,Senior Colleges,0
20251114,2026,May,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,May,Inflows - Other,Other Sources,0
20251114,2026,May,Outflows - Current,Personal Service,4586
20251114,2026,May,Outflows - Current,Other Than Personal Service,3208
20251114,2026,May,Outflows - Current,Debt Service,50
20251114,2026,May,Outflows - Prior,Personal Service,59
20251114,2026,May,Outflows - Prior,Other Than Personal Service,312
20251114,2026,May,Outflows - Prior,Taxes,0
20251114,2026,May,Outflows - Prior,Disallowance Reserve,0
20251114,2026,May,Outflows - Capital,City Disbursements,1461
20251114,2026,May,Outflows - Capital,Federal and State,111
20251114,2026,May,Outflows - Other,Senior Colleges,260
20251114,2026,May,Outflows - Other,Other Uses,0
20251114,2026,May,Balance,Beginning Balance,9015
20251114,2026,May,Balance,Ending Balance,7294
20251114,2026,June,Inflows - Current,General Property Tax,5362
20251114,2026,June,Inflows - Current,Other Taxes,5827
20251114,2026,June,Inflows - Current,Federal Categorical Grants,656
20251114,2026,June,Inflows - Current,State Categorical Grants,882
20251114,2026,June,Inflows - Current,Other Categorical Grants,44
20251114,2026,June,Inflows - Current,Unrestricted (Net Of Disall.),0
20251114,2026,June,Inflows - Current,Miscellaneous Revenues,547
20251114,2026,June,Inflows - Current,Inter-Fund Revenues,65
20251114,2026,June,Inflows - Prior,Taxes,0
20251114,2026,June,Inflows - Prior,Federal Categorical Grants,166
20251114,2026,June,Inflows - Prior,State Categorical Grants,249
20251114,2026,June,Inflows - Prior,Other Categorical Grants,0
20251114,2026,June,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20251114,2026,June,Inflows - Prior,Misc. Revenue/IFA,0
20251114,2026,June,Inflows - Capital,Capital Transfers,1120
20251114,2026,June,Inflows - Capital,Federal And State,463
20251114,2026,June,Inflows - Other,Senior Colleges,1073
20251114,2026,June,Inflows - Other,Holding Acct. & Other Adj.,0
20251114,2026,June,Inflows - Other,Other Sources,0
20251114,2026,June,Outflows - Current,Personal Service,8841
20251114,2026,June,Outflows - Current,Other Than Personal Service,3656
20251114,2026,June,Outflows - Current,Debt Service,-5
20251114,2026,June,Outflows - Prior,Personal Service,74
20251114,2026,June,Outflows - Prior,Other Than Personal Service,299
20251114,2026,June,Outflows - Prior,Taxes,0
20251114,2026,June,Outflows - Prior,Disallowance Reserve,0
20251114,2026,June,Outflows - Capital,City Disbursements,1429
20251114,2026,June,Outflows - Capital,Federal and State,134
20251114,2026,June,Outflows - Other,Senior Colleges,150
20251114,2026,June,Outflows - Other,Other Uses,462
20251114,2026,June,Balance,Beginning Balance,7294
20251114,2026,June,Balance,Ending Balance,8708
20251114,2026,Adjustments,Inflows - Current,General Property Tax,433
20251114,2026,Adjustments,Inflows - Current,Other Taxes,1234
20251114,2026,Adjustments,Inflows - Current,Federal Categorical Grants,2736
20251114,2026,Adjustments,Inflows - Current,State Categorical Grants,3856
20251114,2026,Adjustments,Inflows - Current,Other Categorical Grants,720
